TestDataID,Rating
32349,4.14457
32350,3.53402
32351,4.00377
32352,4.10928
32353,4.00854
32354,3.34586
32355,4.16215
32356,2.94808
32357,3.7831
32358,4.03827
32359,4.18266
32360,3.98428
32361,4.00867
32362,3.65741
32363,4.60397
32364,2.96145
32365,4.33572
32366,4.24813
32367,2.31319
32368,3.39138
32369,4.69825
32370,4.49192
32371,4.64911
32372,3.44043
32373,4.08439
32374,4.47061
32375,4.20797
32376,3.97593
32377,4.7234
32378,4.48505
32379,4.27329
32380,4.40036
32381,4.13071
32382,4.18926
32383,4.93154
32384,4.09515
32385,4.0668
32386,4.08498
32387,4.33795
32388,4.01895
32389,4.21437
32390,3.99197
32391,4.67492
32392,4.29857
32393,2.24247
32394,4.93541
32395,3.44877
32396,3.55933
32397,3.35931
32398,3.79673
32399,4.27583
32400,4.56384
32401,3.44948
32402,3.56154
32403,3.41548
32404,3.28938
32405,4.16012
32406,3.87195
32407,3.76829
32408,3.71396
32409,2.7607
32410,3.30989
32411,4.47531
32412,3.40913
32413,4.20233
32414,2.51142
32415,3.86754
32416,4.07003
32417,3.25448
32418,3.62759
32419,4.35443
32420,4.12501
32421,4.39438
32422,3.5594
32423,4.36495
32424,4.11733
32425,4.52011
32426,4.25532
32427,4.37071
32428,3.72109
32429,3.84124
32430,3.75646
32431,3.695
32432,3.91953
32433,4.38275
32434,3.01782
32435,3.8173
32436,3.21386
32437,3.4563
32438,3.77325
32439,3.0053
32440,3.65722
32441,2.99533
32442,4.67297
32443,3.65857
32444,2.36899
32445,3.9642
32446,4.18102
32447,3.42652
32448,3.24706
32449,2.72887
32450,3.50852
32451,3.13765
32452,2.29435
32453,3.44642
32454,2.42871
32455,2.22592
32456,2.75391
32457,2.11451
32458,3.95744
32459,2.48955
32460,2.60875
32461,3.33863
32462,3.4665
32463,4.03557
32464,3.6861
32465,2.89145
32466,4.36178
32467,3.79187
32468,4.20409
32469,3.1811
32470,4.57583
32471,4.25231
32472,4.42951
32473,3.54631
32474,3.56798
32475,3.61198
32476,3.42951
32477,3.89179
32478,3.57584
32479,3.15855
32480,3.30398
32481,2.93663
32482,3.1701
32483,2.98275
32484,2.87667
32485,3.05006
32486,2.66642
32487,2.6829
32488,3.62546
32489,2.9155
32490,3.04655
32491,3.41968
32492,3.24975
32493,3.96462
32494,3.0513
32495,1.58871
32496,1.59666
32497,4.29274
32498,3.78043
32499,3.35226
32500,4.54907
32501,3.79891
32502,3.88149
32503,2.7995
32504,4.1079
32505,4.10234
32506,2.15121
32507,2.44424
32508,3.32644
32509,3.01794
32510,3.26305
32511,2.23803
32512,1.27012
32513,1.37203
32514,3.02954
32515,2.35813
32516,2.51046
32517,2.23938
32518,2.62171
32519,3.20682
32520,3.14943
32521,2.84289
32522,1.81186
32523,2.18574
32524,2.68344
32525,2.00074
32526,2.64962
32527,2.27904
32528,2.99706
32529,2.61218
32530,2.14847
32531,1.92426
32532,2.54288
32533,3.45096
32534,2.86993
32535,2.5198
32536,2.97904
32537,2.53432
32538,2.79403
32539,1.92676
32540,1.16613
32541,2.3791
32542,1.38429
32543,2.11823
32544,2.04859
32545,1.46063
32546,0.812374
32547,1.02497
32548,2.88165
32549,2.11754
32550,2.82938
32551,2.01042
32552,1.96662
32553,1.91538
32554,2.29878
32555,1.73199
32556,2.29081
32557,2.35016
32558,0.790866
32559,2.68782
32560,2.45631
32561,1.72385
32562,2.69184
32563,2.59436
32564,1.51782
32565,1.9311
32566,2.65204
32567,3.37635
32568,2.02195
32569,2.51933
32570,2.38521
32571,2.95378
32572,2.40639
32573,2.66743
32574,2.61954
32575,2.43552
32576,2.47487
32577,1.18307
32578,2.17385
32579,1.5172
32580,2.73633
32581,2.67288
32582,0.893909
32583,1.61628
32584,3.22901
32585,1.79122
32586,2.56808
32587,2.10304
32588,2.85009
32589,2.87439
32590,1.63148
32591,1.03708
32592,2.83885
32593,0.922724
32594,2.54242
32595,3.03787
32596,4.06191
32597,4.21549
32598,4.17571
32599,4.74573
32600,4.00294
32601,4.58919
32602,4.96079
32603,4.45247
32604,4.42413
32605,3.92785
32606,2.86154
32607,4.38624
32608,4.02456
32609,4.01542
32610,4.14316
32611,4.03974
32612,3.66848
32613,4.19475
32614,3.92967
32615,4.27273
32616,4.01922
32617,3.91711
32618,2.56339
32619,3.51122
32620,3.88899
32621,3.19128
32622,3.60454
32623,4.66237
32624,4.03992
32625,3.89417
32626,3.9896
32627,4.31011
32628,4.22577
32629,4.0147
32630,3.65621
32631,4.19904
32632,3.5257
32633,3.98172
32634,4.09198
32635,3.8495
32636,4.2255
32637,3.98398
32638,4.65843
32639,4.63806
32640,4.60667
32641,4.10254
32642,4.81392
32643,4.92538
32644,4.59132
32645,2.41094
32646,2.7676
32647,2.7306
32648,2.82693
32649,4.01728
32650,3.55484
32651,3.27812
32652,3.5422
32653,2.95192
32654,4.07192
32655,3.45617
32656,3.68924
32657,3.70591
32658,3.1117
32659,3.36843
32660,3.6142
32661,3.58153
32662,3.81034
32663,3.82999
32664,3.82153
32665,3.81625
32666,3.20649
32667,3.99281
32668,2.90034
32669,3.64248
32670,2.92945
32671,3.90786
32672,3.55551
32673,2.93187
32674,3.35609
32675,3.48923
32676,3.43596
32677,2.94763
32678,3.31374
32679,2.63956
32680,3.10072
32681,4.47642
32682,3.18031
32683,2.77049
32684,3.6282
32685,3.45918
32686,3.45253
32687,3.97858
32688,2.32026
32689,2.47035
32690,3.02304
32691,3.18891
32692,3.62097
32693,3.32827
32694,2.1642
32695,2.95794
32696,3.88962
32697,3.8458
32698,3.52357
32699,2.72646
32700,2.86373
32701,3.55687
32702,3.56052
32703,3.59533
32704,3.72444
32705,3.66422
32706,3.01494
32707,3.14726
32708,3.22947
32709,3.10614
32710,3.68719
32711,3.15612
32712,3.79617
32713,3.42385
32714,3.27957
32715,3.16917
32716,3.71898
32717,3.99386
32718,3.46976
32719,3.32269
32720,3.25045
32721,2.87199
32722,2.62432
32723,2.98732
32724,4.04693
32725,3.10878
32726,2.48839
32727,3.4374
32728,3.44244
32729,4.10454
32730,3.63212
32731,3.79003
32732,3.17414
32733,3.69039
32734,3.12117
32735,3.43778
32736,4.05481
32737,3.14706
32738,3.53262
32739,3.95687
32740,3.01114
32741,3.61759
32742,3.78479
32743,4.12392
32744,3.41385
32745,4.08538
32746,3.64915
32747,3.56415
32748,4.13612
32749,2.46888
32750,3.6565
32751,3.68908
32752,3.47566
32753,3.28969
32754,3.00709
32755,3.19521
32756,3.40422
32757,3.72848
32758,3.8948
32759,4.0883
32760,3.20839
32761,2.91049
32762,3.53093
32763,3.48273
32764,3.40501
32765,3.48629
32766,4.34792
32767,3.37887
32768,3.1912
32769,2.45785
32770,3.30613
32771,3.52425
32772,2.21215
32773,2.7608
32774,2.40238
32775,2.83186
32776,4.01727
32777,3.55786
32778,3.90991
32779,3.31572
32780,2.87644
32781,3.52919
32782,3.49288
32783,3.8093
32784,3.75399
32785,4.01949
32786,3.47044
32787,3.62095
32788,3.9321
32789,3.87495
32790,3.99149
32791,2.81759
32792,3.65555
32793,3.98063
32794,3.50166
32795,2.82986
32796,3.81818
32797,1.85536
32798,3.07499
32799,3.82598
32800,4.03767
32801,3.98001
32802,2.75886
32803,3.55116
32804,3.72842
32805,3.96603
32806,4.06845
32807,3.4495
32808,1.70896
32809,4.39392
32810,4.16208
32811,4.51326
32812,4.47875
32813,4.10265
32814,3.03077
32815,4.56743
32816,4.23932
32817,3.94807
32818,4.58566
32819,3.4615
32820,4.36664
32821,4.78779
32822,4.60046
32823,4.7942
32824,4.36913
32825,4.087
32826,4.2519
32827,4.66175
32828,3.22035
32829,4.54131
32830,4.82205
32831,3.47141
32832,3.76054
32833,3.85053
32834,3.66955
32835,3.58549
32836,3.85772
32837,4.23281
32838,4.09922
32839,2.65631
32840,4.67253
32841,3.26544
32842,4.17418
32843,2.91633
32844,3.83353
32845,3.67283
32846,4.47602
32847,4.15318
32848,3.16176
32849,4.37974
32850,4.14264
32851,3.90473
32852,4.66542
32853,4.73423
32854,3.68625
32855,4.28283
32856,3.99881
32857,4.23786
32858,4.44542
32859,4.28922
32860,4.32333
32861,3.5981
32862,4.24524
32863,4.56492
32864,4.41157
32865,4.41823
32866,4.22979
32867,4.35068
32868,4.62248
32869,3.96675
32870,3.98496
32871,4.15669
32872,3.96893
32873,4.77286
32874,4.45852
32875,2.99141
32876,4.25427
32877,4.78751
32878,3.5775
32879,4.40706
32880,3.25947
32881,3.76866
32882,3.48032
32883,3.90279
32884,4.33058
32885,3.98205
32886,4.50584
32887,4.11055
32888,3.72349
32889,3.62295
32890,3.78801
32891,3.23826
32892,4.83608
32893,1.99528
32894,3.52631
32895,4.02988
32896,4.08292
32897,3.10559
32898,4.47532
32899,4.62169
32900,3.84913
32901,5.01986
32902,3.36516
32903,4.66924
32904,3.70816
32905,3.64882
32906,2.74811
32907,4.16921
32908,2.41597
32909,4.26009
32910,3.75503
32911,4.12634
32912,3.66559
32913,3.89027
32914,2.4016
32915,3.11916
32916,3.60198
32917,3.9546
32918,3.89736
32919,2.18152
32920,3.78236
32921,3.24018
32922,2.9897
32923,4.05404
32924,1.94821
32925,1.99483
32926,3.38267
32927,2.79739
32928,1.74654
32929,2.93835
32930,3.46543
32931,3.0917
32932,3.79933
32933,2.28069
32934,3.5683
32935,3.41324
32936,2.30373
32937,2.78525
32938,4.08122
32939,3.32373
32940,3.47037
32941,3.20763
32942,4.00623
32943,2.87622
32944,3.90561
32945,3.65809
32946,3.9027
32947,2.86681
32948,3.76588
32949,3.63477
32950,4.37541
32951,2.80403
32952,2.99472
32953,4.01824
32954,4.58221
32955,3.06727
32956,3.33203
32957,1.9132
32958,4.12925
32959,2.71506
32960,3.8061
32961,4.05956
32962,3.80589
32963,3.75113
32964,3.68772
32965,2.97795
32966,3.74321
32967,2.93726
32968,4.16874
32969,2.03717
32970,4.11012
32971,4.29884
32972,2.42895
32973,3.01233
32974,2.36895
32975,3.27852
32976,2.30816
32977,3.28311
32978,1.91978
32979,3.48637
32980,3.81222
32981,3.67737
32982,2.99133
32983,3.56843
32984,3.6323
32985,3.14039
32986,2.12011
32987,3.08208
32988,3.3325
32989,2.23946
32990,2.71055
32991,1.79006
32992,3.36372
32993,2.51349
32994,2.68891
32995,4.16233
32996,3.44937
32997,4.25454
32998,3.2767
32999,3.16669
33000,3.46802
33001,3.87049
33002,2.43011
33003,3.09836
33004,3.37776
33005,2.66215
33006,3.23267
33007,2.28468
33008,3.18771
33009,3.37035
33010,3.72863
33011,2.591
33012,2.48584
33013,2.77287
33014,4.05876
33015,3.62552
33016,2.29383
33017,3.2208
33018,3.25261
33019,3.96313
33020,3.56903
33021,3.23628
33022,3.22173
33023,2.61141
33024,3.18444
33025,3.59578
33026,4.52428
33027,3.64387
33028,3.41629
33029,4.71655
33030,4.08268
33031,4.09098
33032,4.57446
33033,3.31522
33034,3.23811
33035,3.51715
33036,3.81138
33037,3.5286
33038,4.26856
33039,3.99251
33040,2.92039
33041,4.46708
33042,3.08186
33043,3.23926
33044,3.35113
33045,2.63515
33046,4.37087
33047,4.45329
33048,4.20695
33049,4.31905
33050,2.89823
33051,4.46651
33052,4.78266
33053,4.13156
33054,4.78175
33055,4.62462
33056,4.34484
33057,4.37457
33058,4.21464
33059,4.71184
33060,3.49558
33061,3.72282
33062,3.51829
33063,3.34623
33064,3.28728
33065,3.93714
33066,3.46626
33067,2.76455
33068,3.46496
33069,3.9688
33070,2.0138
33071,1.87413
33072,3.56644
33073,3.559
33074,3.06223
33075,2.18369
33076,1.41253
33077,4.16578
33078,3.77899
33079,3.74475
33080,2.73422
33081,3.67706
33082,3.03572
33083,3.33454
33084,4.19305
33085,3.29097
33086,2.77752
33087,2.76422
33088,2.95522
33089,2.38275
33090,3.9231
33091,3.27824
33092,3.83002
33093,3.06278
33094,2.02054
33095,3.94863
33096,1.9855
33097,3.10163
33098,2.55629
33099,3.17796
33100,3.4328
33101,3.67779
33102,3.371
33103,2.19987
33104,1.54954
33105,3.12192
33106,3.85395
33107,2.62699
33108,2.39429
33109,3.34676
33110,1.67724
33111,3.85486
33112,1.62424
33113,3.04922
33114,2.87808
33115,3.45555
33116,3.62617
33117,2.7859
33118,3.45169
33119,3.12371
33120,1.90307
33121,3.42406
33122,2.57044
33123,3.49194
33124,3.88679
33125,3.97243
33126,2.60453
33127,3.87052
33128,4.034
33129,1.74598
33130,3.18257
33131,2.94383
33132,2.5196
33133,2.61524
33134,2.03249
33135,3.75476
33136,3.37464
33137,3.42458
33138,2.23094
33139,2.41863
33140,3.12294
33141,3.75395
33142,1.54108
33143,2.49607
33144,3.18254
33145,2.85171
33146,3.41777
33147,2.93036
33148,2.28882
33149,2.95483
33150,2.55376
33151,3.1702
33152,2.5943
33153,1.82458
33154,3.59723
33155,2.61987
33156,2.7511
33157,3.52229
33158,2.72023
33159,3.28473
33160,3.39662
33161,2.89214
33162,2.2744
33163,3.87124
33164,3.17313
33165,3.74718
33166,2.55304
33167,3.9888
33168,2.55213
33169,2.98703
33170,3.29539
33171,3.62535
33172,3.67977
33173,3.33256
33174,3.87745
33175,3.66456
33176,1.82732
33177,2.79066
33178,3.08995
33179,3.14604
33180,3.40396
33181,2.59427
33182,3.62751
33183,3.44646
33184,3.68713
33185,3.70278
33186,1.88579
33187,2.60115
33188,4.11315
33189,3.19078
33190,1.31224
33191,3.87997
33192,3.61596
33193,3.05926
33194,2.82724
33195,1.37156
33196,3.85597
33197,2.89198
33198,2.69976
33199,1.74773
33200,1.68625
33201,2.5881
33202,2.91227
33203,2.47227
33204,3.17679
33205,4.34997
33206,2.45622
33207,3.96281
33208,2.27141
33209,3.89751
33210,2.67229
33211,4.14297
33212,3.32074
33213,2.3538
33214,3.68844
33215,3.0909
33216,2.26282
33217,2.75643
33218,3.41398
33219,1.96112
33220,3.54946
33221,2.13297
33222,3.26636
33223,2.89988
33224,3.28966
33225,2.32181
33226,4.38671
33227,4.20532
33228,3.09218
33229,3.9313
33230,2.57204
33231,3.90503
33232,4.15633
33233,3.93612
33234,3.98127
33235,2.68554
33236,4.35844
33237,1.75129
33238,4.16633
33239,2.18194
33240,3.77762
33241,2.70446
33242,3.82561
33243,2.96533
33244,3.38079
33245,4.30627
33246,3.1316
33247,4.73745
33248,2.08629
33249,4.02539
33250,3.67298
33251,1.41393
33252,2.92791
33253,4.25173
33254,4.04005
33255,4.0508
33256,3.81427
33257,2.90492
33258,3.71459
33259,2.42267
33260,4.06144
33261,4.34912
33262,3.00887
33263,4.00122
33264,2.04652
33265,3.98729
33266,3.23001
33267,3.4962
33268,3.67775
33269,2.54841
33270,4.03503
33271,2.68383
33272,3.0372
33273,3.59066
33274,2.83907
33275,3.28955
33276,4.11927
33277,4.50222
33278,4.04022
33279,3.21217
33280,2.68368
33281,4.08016
33282,3.86081
33283,3.89462
33284,2.90445
33285,2.61461
33286,4.00629
33287,3.46157
33288,2.88332
33289,1.92709
33290,2.84752
33291,4.07451
33292,4.47006
33293,3.47482
33294,4.02939
33295,4.27322
33296,4.45091
33297,4.26242
33298,4.49037
33299,3.80078
33300,3.67596
33301,4.41782
33302,3.10833
33303,2.27648
33304,2.98445
33305,2.21888
33306,2.91673
33307,2.39674
33308,3.38136
33309,4.62719
33310,4.28256
33311,4.08483
33312,3.85743
33313,3.52842
33314,4.0351
33315,3.38206
33316,3.9407
33317,3.33879
33318,3.63958
33319,3.74253
33320,3.72616
33321,2.8068
33322,4.10901
33323,3.70573
33324,3.25508
33325,4.8189
33326,2.89041
33327,4.16422
33328,3.57069
33329,4.33085
33330,3.4454
33331,2.10401
33332,2.68728
33333,2.6145
33334,2.85102
33335,4.06556
33336,2.88888
33337,3.22305
33338,2.03697
33339,2.47338
33340,3.33309
33341,1.90183
33342,3.36354
33343,1.40615
33344,3.1328
33345,1.99963
33346,2.41077
33347,1.19742
33348,2.67881
33349,3.52643
33350,4.31143
33351,4.35619
33352,3.27482
33353,4.13319
33354,4.23799
33355,4.29699
33356,4.49287
33357,4.46038
33358,4.43457
33359,3.9537
33360,4.73492
33361,3.17051
33362,2.91982
33363,3.6685
33364,2.60135
33365,3.70291
33366,3.77215
33367,2.65183
33368,1.74604
33369,4.64227
33370,4.55059
33371,1.74872
33372,4.0111
33373,3.45294
33374,2.05874
33375,3.8262
33376,4.2177
33377,3.54651
33378,1.99519
33379,2.91475
33380,2.95698
33381,1.01807
33382,2.9223
33383,2.02912
33384,3.63506
33385,4.18707
33386,4.27205
33387,3.78691
33388,2.77916
33389,3.90576
33390,3.0155
33391,3.99385
33392,3.7952
33393,3.39653
33394,3.34441
33395,3.98033
33396,2.41998
33397,3.6443
33398,3.39823
33399,3.69522
33400,2.27989
33401,3.62377
33402,3.61398
33403,3.38916
33404,2.75367
33405,3.3406
33406,3.82099
33407,3.173
33408,2.53934
33409,4.0437
33410,3.01992
33411,3.27902
33412,3.03164
33413,4.40598
33414,4.20386
33415,3.46089
33416,3.99125
33417,4.22507
33418,3.79136
33419,3.89922
33420,4.04845
33421,3.44489
33422,3.9723
33423,3.90407
33424,3.44052
33425,3.84713
33426,4.29753
33427,2.60681
33428,3.67723
33429,1.21422
33430,4.03917
33431,3.56037
33432,2.96457
33433,2.63764
33434,2.89437
33435,4.1953
33436,2.4201
33437,3.61137
33438,2.01336
33439,3.24092
33440,4.0651
33441,3.57388
33442,4.51822
33443,3.46038
33444,3.80521
33445,3.81574
33446,4.1608
33447,2.85175
33448,3.83494
33449,4.0037
33450,3.939
33451,3.55911
33452,3.08883
33453,3.26275
33454,2.54599
33455,3.03273
33456,2.1902
33457,3.79389
33458,3.70309
33459,3.51196
33460,3.05637
33461,4.14131
33462,3.29481
33463,2.59844
33464,3.75913
33465,2.96952
33466,3.26476
33467,3.61384
33468,3.5359
33469,3.17072
33470,2.20698
33471,3.66831
33472,3.79534
33473,3.4879
33474,3.38029
33475,4.4527
33476,3.55394
33477,2.01655
33478,3.13319
33479,3.71618
33480,4.03694
33481,3.41909
33482,3.24855
33483,2.68627
33484,3.92483
33485,3.64967
33486,3.47026
33487,2.81918
33488,3.57098
33489,3.30189
33490,2.67859
33491,3.50217
33492,3.15507
33493,3.46533
33494,3.25543
33495,3.5286
33496,3.05073
33497,2.01777
33498,3.13611
33499,3.41987
33500,2.57825
33501,3.24553
33502,3.40736
33503,1.87389
33504,3.63266
33505,2.44645
33506,3.75338
33507,3.25544
33508,3.4167
33509,2.98747
33510,3.07839
33511,2.76785
33512,3.79624
33513,3.59398
33514,3.51618
33515,2.14749
33516,3.59821
33517,3.29997
33518,2.81245
33519,3.24712
33520,2.90403
33521,3.64897
33522,3.55934
33523,3.47076
33524,3.19248
33525,2.49679
33526,2.49962
33527,3.83261
33528,2.2543
33529,2.10901
33530,2.04517
33531,3.69455
33532,3.72613
33533,3.24442
33534,3.86911
33535,3.10278
33536,3.651
33537,3.10229
33538,1.73085
33539,2.07304
33540,3.68917
33541,3.96572
33542,3.11976
33543,3.28027
33544,4.16898
33545,4.44866
33546,4.86375
33547,4.87336
33548,4.87048
33549,4.95124
33550,4.11643
33551,4.20207
33552,4.14003
33553,3.93015
33554,2.86514
33555,4.1454
33556,3.84946
33557,3.47577
33558,3.67085
33559,4.04264
33560,3.95239
33561,3.78914
33562,4.1975
33563,4.07933
33564,3.69195
33565,3.9964
33566,4.13848
33567,3.32517
33568,3.02016
33569,3.3247
33570,3.66609
33571,3.99906
33572,3.35639
33573,2.99263
33574,3.59094
33575,3.8023
33576,3.82596
33577,3.88448
33578,3.25507
33579,2.48893
33580,2.86949
33581,3.22242
33582,2.08814
33583,3.06132
33584,2.53103
33585,3.07801
33586,2.31299
33587,3.28464
33588,2.76737
33589,2.69247
33590,2.55375
33591,2.83268
33592,2.12149
33593,2.06874
33594,2.55818
33595,2.83024
33596,2.5718
33597,2.8893
33598,2.11665
33599,2.3583
33600,2.56269
33601,3.79224
33602,3.13563
33603,2.58856
33604,2.94011
33605,2.82517
33606,2.55923
33607,1.20853
33608,3.39979
33609,3.09215
33610,2.64248
33611,2.80114
33612,3.11714
33613,1.59871
33614,3.99213
33615,1.95667
33616,2.81434
33617,2.6412
33618,3.15489
33619,3.69477
33620,3.16045
33621,2.88995
33622,2.31793
33623,3.85653
33624,2.43232
33625,2.31967
33626,1.50552
33627,2.62706
33628,3.17308
33629,3.52239
33630,3.96529
33631,4.23852
33632,4.19731
33633,4.31168
33634,3.7773
33635,4.07542
33636,4.40183
33637,4.65301
33638,4.40912
33639,2.79282
33640,3.4832
33641,3.8785
33642,2.7212
33643,2.89201
33644,2.10636
33645,3.80468
33646,3.74777
33647,4.89253
33648,4.69036
33649,4.08127
33650,3.80292
33651,4.9855
33652,3.52041
33653,3.44305
33654,1.96117
33655,2.04845
33656,2.10952
33657,1.89584
33658,2.78446
33659,1.64052
33660,1.87673
33661,3.00893
33662,3.39387
33663,3.05905
33664,2.46961
33665,3.45884
33666,3.6929
33667,1.37581
33668,3.60474
33669,1.88402
33670,3.65509
33671,3.04915
33672,3.77608
33673,2.96076
33674,2.98961
33675,3.41211
33676,3.26841
33677,2.19755
33678,3.01708
33679,1.80916
33680,2.92121
33681,2.62924
33682,2.98009
33683,3.26666
33684,1.80125
33685,2.38268
33686,3.19867
33687,2.66716
33688,2.84571
33689,2.85924
33690,1.77967
33691,3.35551
33692,2.47652
33693,3.04703
33694,4.10563
33695,3.33451
33696,4.50357
33697,4.00099
33698,4.51566
33699,4.22142
33700,3.94786
33701,3.52465
33702,3.6165
33703,4.32492
33704,4.59477
33705,3.37253
33706,3.25033
33707,4.08525
33708,3.28105
33709,3.17105
33710,4.50993
33711,2.79069
33712,3.90224
33713,4.27962
33714,4.68015
33715,4.27306
33716,3.96548
33717,3.2432
33718,4.1182
33719,4.03155
33720,4.00438
33721,3.33011
33722,4.1278
33723,2.28906
33724,3.27124
33725,4.58471
33726,4.10772
33727,3.7925
33728,3.80868
33729,4.38531
33730,3.42408
33731,4.0832
33732,3.30588
33733,2.58191
33734,3.33655
33735,4.0069
33736,4.01955
33737,3.32746
33738,4.60696
33739,4.19844
33740,4.21008
33741,3.29366
33742,4.58551
33743,4.43131
33744,3.87715
33745,2.62667
33746,4.70444
33747,4.64873
33748,3.65384
33749,3.55578
33750,3.37643
33751,4.45636
33752,4.53335
33753,4.67006
33754,4.48089
33755,4.70863
33756,2.82514
33757,4.61345
33758,4.69865
33759,4.37257
33760,4.40985
33761,3.91467
33762,3.71419
33763,3.76225
33764,3.32451
33765,4.24614
33766,4.17294
33767,4.25936
33768,3.57099
33769,3.41852
33770,3.8905
33771,4.11975
33772,4.11012
33773,4.35806
33774,4.08976
33775,3.40156
33776,4.07571
33777,4.14075
33778,3.74678
33779,4.23199
33780,3.88587
33781,3.27386
33782,3.34858
33783,4.05483
33784,3.28021
33785,3.677
33786,4.39291
33787,3.94142
33788,4.02188
33789,3.92278
33790,3.70584
33791,3.38864
33792,3.78206
33793,3.43805
33794,3.70695
33795,3.34325
33796,4.02519
33797,3.25481
33798,3.74608
33799,3.44148
33800,3.83353
33801,4.08707
33802,3.07014
33803,4.11808
33804,3.96438
33805,3.65101
33806,4.00535
33807,4.23664
33808,3.26998
33809,3.77779
33810,4.34594
33811,3.88633
33812,4.00565
33813,4.16945
33814,3.84591
33815,4.22743
33816,4.19288
33817,3.44129
33818,3.98525
33819,4.06793
33820,4.41252
33821,3.65202
33822,3.99657
33823,3.38012
33824,3.47295
33825,3.94876
33826,3.85384
33827,4.139
33828,4.20631
33829,3.0059
33830,3.91935
33831,4.42786
33832,3.94112
33833,3.86202
33834,4.36094
33835,3.10767
33836,4.00786
33837,3.66585
33838,3.58351
33839,3.71487
33840,3.70271
33841,3.59755
33842,4.30512
33843,2.73708
33844,4.01199
33845,4.41877
33846,3.5459
33847,3.54263
33848,4.18215
33849,3.67376
33850,3.618
33851,3.86569
33852,4.2138
33853,4.00585
33854,4.08682
33855,4.29039
33856,2.52139
33857,3.79118
33858,2.85543
33859,3.80852
33860,4.02833
33861,4.03696
33862,3.39455
33863,3.5536
33864,4.53271
33865,3.79216
33866,2.74677
33867,3.75635
33868,4.51718
33869,2.14182
33870,3.30617
33871,3.54799
33872,3.09784
33873,2.4574
33874,3.59777
33875,1.85365
33876,3.11906
33877,2.23447
33878,2.90685
33879,2.08442
33880,3.43373
33881,2.79788
33882,3.0021
33883,3.41263
33884,3.67762
33885,4.04138
33886,3.06372
33887,2.13618
33888,3.21835
33889,4.68972
33890,3.85935
33891,4.04587
33892,4.20596
33893,3.44267
33894,4.27012
33895,3.5451
33896,4.33882
33897,3.78053
33898,4.52255
33899,3.29041
33900,2.38887
33901,3.33987
33902,4.08715
33903,4.18156
33904,2.56538
33905,4.77251
33906,4.38748
33907,3.91988
33908,3.86806
33909,3.93029
33910,3.95155
33911,1.47386
33912,3.07254
33913,3.16798
33914,2.29812
33915,2.66793
33916,4.16007
33917,2.65924
33918,2.06607
33919,3.78902
33920,2.32752
33921,3.08428
33922,3.35078
33923,2.93928
33924,4.13638
33925,4.13811
33926,4.42419
33927,3.23903
33928,3.84581
33929,3.00964
33930,2.87073
33931,4.05223
33932,4.41619
33933,4.02312
33934,4.41783
33935,3.34351
33936,4.41257
33937,4.61991
33938,2.9532
33939,3.53306
33940,3.19224
33941,3.78962
33942,3.22818
33943,4.05104
33944,4.87177
33945,2.96813
33946,2.99765
33947,3.18267
33948,3.48897
33949,2.22996
33950,1.86067
33951,4.55994
33952,3.21656
33953,3.63787
33954,3.79315
33955,3.34451
33956,3.52132
33957,4.17067
33958,3.98022
33959,2.27212
33960,2.3803
33961,2.73975
33962,2.83181
33963,3.94501
33964,3.38354
33965,3.92379
33966,3.53349
33967,2.84341
33968,3.59289
33969,4.13609
33970,4.20296
33971,2.70491
33972,3.95371
33973,4.15075
33974,4.1679
33975,4.33024
33976,3.19148
33977,3.29317
33978,4.14511
33979,3.50463
33980,3.53998
33981,4.15956
33982,3.87063
33983,4.2282
33984,3.85234
33985,2.04002
33986,4.13119
33987,2.36571
33988,4.75727
33989,3.10232
33990,2.59542
33991,4.07
33992,3.82303
33993,3.98295
33994,3.95749
33995,4.08141
33996,3.00383
33997,3.97603
33998,4.14585
33999,3.89118
34000,2.54451
34001,3.08045
34002,3.19411
34003,2.80342
34004,3.89438
34005,3.11439
34006,3.62591
34007,1.27615
34008,2.74857
34009,2.16116
34010,3.44826
34011,2.07896
34012,3.898
34013,3.3832
34014,2.7719
34015,4.24784
34016,3.82491
34017,3.47422
34018,4.42727
34019,4.56944
34020,4.27351
34021,4.85466
34022,5.19458
34023,4.88321
34024,3.79366
34025,3.62511
34026,4.24428
34027,4.44698
34028,3.19116
34029,3.10608
34030,4.06286
34031,3.82417
34032,4.91582
34033,4.08462
34034,4.31591
34035,4.4009
34036,4.66407
34037,4.58714
34038,2.33038
34039,4.33444
34040,2.97782
34041,3.40309
34042,4.37768
34043,3.97805
34044,3.6994
34045,3.06872
34046,4.12647
34047,3.85082
34048,4.1636
34049,5.00299
34050,4.0408
34051,4.62916
34052,4.49598
34053,3.94594
34054,3.06843
34055,4.61362
34056,4.88275
34057,4.02079
34058,3.41377
34059,4.38812
34060,3.91394
34061,4.62961
34062,3.97142
34063,4.94151
34064,4.05647
34065,4.89525
34066,4.83521
34067,3.42682
34068,4.37904
34069,3.9448
34070,4.80756
34071,3.82914
34072,3.75212
34073,3.97397
34074,3.95987
34075,3.48487
34076,3.75625
34077,3.47179
34078,4.18955
34079,3.54988
34080,3.56575
34081,3.59267
34082,3.60433
34083,3.84455
34084,3.82914
34085,3.65287
34086,3.18709
34087,2.98095
34088,2.75515
34089,3.80162
34090,3.48465
34091,3.12509
34092,3.23191
34093,3.75206
34094,3.27586
34095,4.33991
34096,2.81158
34097,3.07202
34098,3.03006
